"participant-ID","male","av/car","perspective","scenario","numb_childrenL","numb_adultL","numb_adultR","left_first","selected_option","difficulty_of_decision","response_time1","response_time2","SecondSanCheck","SecondSanCheck"
"ARO03","False","False","1","0","0","0","1","False","Zweiteres","100","3.389038","2.296265","True","True"
"ARO03","False","False","1","1","0","2","4","False","Zweiteres","100","4.351959","2.484283","True","True"
"ARO03","False","False","1","1","0","1","2","False","Zweiteres","100","2.559448","1.662659","True","True"
"ARO03","False","False","1","0","2","1","5","False","Ersteres","79","4.127716","2.027161","True","True"
"ARO03","False","False","1","3","0","2","0","False","Ersteres","100","4.641327","2.541016","True","True"
"ARO03","False","False","1","2","0","2","0","False","Zweiteres","82","1.991333","2.007385","True","True"
"ARO03","False","False","1","0","1","1","3","False","Zweiteres","75","2.89624","1.906799","True","True"
"PBD01","True","False","0","0","0","1","5","False","Zweiteres","100","6.610249","4.581795","True","True"
"PBD01","True","False","0","0","0","0","1","True","Ersteres","100","2.765572","1.467995","True","True"
"PBD01","True","False","0","1","0","2","4","False","Zweiteres","79","9.250778","2.12175","True","True"
"PBD01","True","False","0","2","0","2","0","True","Zweiteres","100","2.605362","1.058319","True","True"
"PBD01","True","False","0","0","1","1","3","False","Ersteres","50","2.848389","0.7041321","True","True"
"PBD01","True","False","0","3","0","2","0","False","Zweiteres","50","1.223602","1.848114","True","True"
"PBD01","True","False","0","1","0","1","2","True","Ersteres","61","2.222717","0.8935547","True","True"
"PBD01","True","False","0","0","2","1","5","False","Zweiteres","61","1.096069","0.5570679","True","True"
"SLP10","True","True","1","0","0","1","5","True","Ersteres","1","20.02586","9.495842","True","True"
"SLP10","True","True","1","0","0","0","1","True","Ersteres","30","9.264587","5.903763","True","True"
"SLP10","True","True","1","3","0","2","0","False","Ersteres","38","4.675079","2.785736","True","True"
"SLP10","True","True","1","0","1","1","3","False","Ersteres","0","18.41483","2.327271","True","True"
"SLP10","True","True","1","1","0","1","2","False","Ersteres","41","9.880737","4.606445","True","True"
"SLP10","True","True","1","0","2","1","5","True","Zweiteres","0","7.01709","2.30957","True","True"
"SLP10","True","True","1","2","0","2","0","True","Zweiteres","37","5.581787","1.689514","True","True"
"SLP10","True","True","1","1","0","2","4","False","Zweiteres","36","5.293579","1.66571","True","True"
"HCS08","True","False","0","0","0","1","5","False","Zweiteres","100","10.82373","4.300034","True","True"
"HCS08","True","False","0","0","0","0","1","True","Ersteres","100","10.50601","1.601898","True","True"
"HCS08","True","False","0","1","0","2","4","True","Ersteres","100","2.267456","1.208099","True","True"
"HCS08","True","False","0","2","0","2","0","True","Ersteres","10","9.773773","10.85678","True","True"
"HCS08","True","False","0","0","2","1","5","True","Zweiteres","4","21.21521","2.431091","True","True"
"HCS08","True","False","0","1","0","1","2","True","Ersteres","100","1.789917","5.615601","True","True"
"HCS08","True","False","0","3","0","2","0","False","Ersteres","100","10.04987","1.644714","True","True"
"HCS08","True","False","0","0","1","1","3","True","Zweiteres","64","20.34875","7.15094","True","True"
"GNS07","False","False","0","0","0","1","5","True","Ersteres","77","7.649765","10.90312","True","True"
"GNS07","False","False","0","0","0","0","1","False","Zweiteres","100","9.532257","2.933136","True","True"
"GNS07","False","False","0","1","0","2","4","False","Ersteres","72","10.60696","13.81","True","True"
"GNS07","False","False","0","2","0","2","0","True","Ersteres","36","4.192627","5.339966","True","True"
"GNS07","False","False","0","0","1","1","3","True","Ersteres","28","5.38562","2.835388","True","True"
"GNS07","False","False","0","3","0","2","0","False","Ersteres","49","5.199829","3.148804","True","True"
"GNS07","False","False","0","0","2","1","5","True","Ersteres","63","3.219177","8.710022","True","True"
"GNS07","False","False","0","1","0","1","2","False","Zweiteres","0","12.22046","2.154968","True","True"
"CDM06","False","True","1","0","0","1","5","True","Ersteres","76","12.58533","10.04439","True","True"
"CDM06","False","True","1","0","0","0","1","True","Ersteres","100","3.745514","3.347305","True","True"
"CDM06","False","True","1","1","0","2","4","True","Ersteres","50","4.690643","4.490784","True","True"
"CDM06","False","True","1","2","0","2","0","False","Ersteres","19","9.58725","4.508698","True","True"
"CDM06","False","True","1","1","0","1","2","False","Ersteres","74","4.001068","4.141785","True","True"
"CDM06","False","True","1","3","0","2","0","True","Zweiteres","100","2.726318","3.394714","True","True"
"CDM06","False","True","1","0","1","1","3","True","Zweiteres","77","7.461792","3.373169","True","True"
"CDM06","False","True","1","0","2","1","5","False","Ersteres","73","4.368347","5.88562","True","True"
"RMD07","False","False","3","0","0","1","5","False","Zweiteres","95","15.2944","6.039734","True","True"
"RMD07","False","False","3","0","0","0","1","False","Ersteres","70","21.04114","2.716888","True","True"
"RMD07","False","False","3","3","0","2","0","True","Ersteres","100","2.698517","1.791595","True","True"
"RMD07","False","False","3","1","0","2","4","False","Ersteres","87","5.720062","2.578583","True","True"
"RMD07","False","False","3","0","1","1","3","False","Ersteres","100","1.863983","5.318085","True","True"
"RMD07","False","False","3","1","0","1","2","False","Ersteres","91","53.32458","1.619019","True","True"
"RMD07","False","False","3","0","2","1","5","True","Zweiteres","74","1.759583","15.62048","True","True"
"RMD07","False","False","3","2","0","2","0","False","Ersteres","50","4.209839","1.140381","True","True"
"DJC01","True","False","3","0","0","1","5","True","Ersteres","100","10.28533","7.351639","True","True"
"DJC01","True","False","3","0","0","0","1","False","Zweiteres","100","2.553253","4.193192","True","True"
"DJC01","True","False","3","1","0","1","2","True","Ersteres","29","3.570969","1.600647","True","True"
"DJC01","True","False","3","2","0","2","0","False","Zweiteres","24","12.05533","1.504456","True","True"
"DJC01","True","False","3","1","0","2","4","True","Zweiteres","27","5.392975","3.565094","True","True"
"DJC01","True","False","3","0","1","1","3","True","Zweiteres","24","3.948273","2.853943","True","True"
"DJC01","True","False","3","3","0","2","0","True","Zweiteres","93","2.611847","1.83374","True","True"
"DJC01","True","False","3","0","2","1","5","True","Zweiteres","0","6.348816","2.431335","True","True"
"HGP03","True","True","1","0","0","1","5","True","Zweiteres","0","16.27698","5.593269","True","True"
"HGP03","True","True","1","0","0","0","1","False","Zweiteres","100","6.979065","3.274384","True","True"
"HGP03","True","True","1","2","0","2","0","True","Ersteres","38","6.132217","4.277908","True","True"
"HGP03","True","True","1","0","1","1","3","False","Ersteres","0","2.249786","1.268707","True","True"
"HGP03","True","True","1","1","0","1","2","True","Zweiteres","0","1.418671","1.239685","True","True"
"HGP03","True","True","1","0","2","1","5","False","Zweiteres","30","1.149414","2.391388","True","True"
"HGP03","True","True","1","3","0","2","0","False","Ersteres","27","2.77533","1.793213","True","True"
"HGP03","True","True","1","1","0","2","4","True","Zweiteres","0","1.398743","1.572388","True","True"
"GKR01","True","False","1","0","0","1","5","True","Ersteres","100","6.681541","4.319649","True","True"
"GKR01","True","False","1","0","0","0","1","False","Zweiteres","100","3.107895","2.454666","True","True"
"GKR01","True","False","1","0","1","1","3","True","Ersteres","73","3.181839","5.552933","True","True"
"GKR01","True","False","1","2","0","2","0","False","Ersteres","3","3.745697","4.766449","True","True"
"GKR01","True","False","1","3","0","2","0","False","Ersteres","65","3.425842","11.65353","True","True"
"GKR01","True","False","1","0","2","1","5","False","Zweiteres","31","2.130127","3.745026","True","True"
"GKR01","True","False","1","1","0","1","2","False","Zweiteres","65","1.869476","5.55838","True","True"
"GKR01","True","False","1","1","0","2","4","True","Ersteres","95","1.986755","3.843994","True","True"
"ANG04","False","False","2","0","0","1","5","True","Ersteres","89","8.139977","5.252533","True","True"
"ANG04","False","False","2","0","0","0","1","True","Ersteres","100","4.548035","2.05336","True","True"
"ANG04","False","False","2","1","0","1","2","False","Zweiteres","100","1.281433","3.566223","True","True"
"ANG04","False","False","2","2","0","2","0","False","Ersteres","46","1.76358","6.703125","True","True"
"ANG04","False","False","2","0","2","1","5","True","Zweiteres","38","1.892517","1.883179","True","True"
"ANG04","False","False","2","0","1","1","3","False","Ersteres","29","2.088867","3.138489","True","True"
"ANG04","False","False","2","3","0","2","0","False","Ersteres","100","1.124573","2.796265","True","True"
"ANG04","False","False","2","1","0","2","4","False","Zweiteres","68","6.480347","2.544861","True","True"
"MFW10","False","True","2","0","0","1","5","False","Zweiteres","53","7.365692","19.67633","True","True"
"MFW10","False","True","2","0","0","0","1","True","Ersteres","50","3.152008","1.48349","True","True"
"MFW10","False","True","2","1","0","1","2","True","Ersteres","68","4.876831","3.064911","True","True"
"MFW10","False","True","2","0","1","1","3","False","Ersteres","57","3.464111","3.952606","True","True"
"MFW10","False","True","2","2","0","2","0","False","Zweiteres","26","3.465607","2.34259","True","True"
"MFW10","False","True","2","1","0","2","4","False","Zweiteres","60","1.143738","3.502808","True","True"
"MFW10","False","True","2","0","2","1","5","True","Zweiteres","60","2.447937","2.680481","True","True"
"MFW10","False","True","2","3","0","2","0","True","Zweiteres","41","1.595093","2.939758","True","True"
"BRN12","False","False","0","0","0","1","5","False","Zweiteres","68","15.32481","10.6114","True","True"
"BRN12","False","False","0","0","0","0","1","True","Ersteres","100","3.005325","3.182632","True","True"
"BRN12","False","False","0","0","2","1","5","True","Ersteres","41","4.853882","5.020111","True","True"
"BRN12","False","False","0","0","1","1","3","True","Ersteres","36","3.076477","4.764771","True","True"
"BRN12","False","False","0","3","0","2","0","False","Ersteres","100","2.308868","2.063171","True","True"
"BRN12","False","False","0","1","0","2","4","False","Zweiteres","60","1.625397","3.892426","True","True"
"BRN12","False","False","0","2","0","2","0","True","Zweiteres","60","2.309235","4.662628","True","True"
"BRN12","False","False","0","1","0","1","2","False","Zweiteres","66","3.719666","8.198608","True","True"
"SSV11","False","False","1","0","0","1","5","False","Ersteres","64","7.472168","14.43161","True","True"
"SSV11","False","False","1","0","0","0","1","True","Ersteres","65","9.417297","5.974701","True","True"
"SSV11","False","False","1","3","0","2","0","False","Ersteres","100","2.519318","1.267181","True","True"
"SSV11","False","False","1","0","1","1","3","True","Zweiteres","100","1.925537","1.570618","True","True"
"SSV11","False","False","1","1","0","1","2","True","Zweiteres","72","8.188477","2.199402","True","True"
"SSV11","False","False","1","2","0","2","0","False","Zweiteres","0","1.818665","1.63269","True","True"
"SSV11","False","False","1","0","2","1","5","True","Zweiteres","78","3.81665","2.360168","True","True"
"SSV11","False","False","1","1","0","2","4","False","Zweiteres","0","12.66913","3.549255","True","True"
"SVK04","False","True","1","0","0","1","5","False","Zweiteres","100","3.844536","14.30616","True","True"
"SVK04","False","True","1","0","0","0","1","False","Zweiteres","100","2.430862","2.180389","True","True"
"SVK04","False","True","1","3","0","2","0","True","Zweiteres","100","1.378891","2.184311","True","True"
"SVK04","False","True","1","1","0","1","2","True","Zweiteres","76","1.044159","5.188507","True","True"
"SVK04","False","True","1","2","0","2","0","True","Zweiteres","94","10.66367","2.918732","True","True"
"SVK04","False","True","1","1","0","2","4","True","Zweiteres","70","4.733185","1.378479","True","True"
"SVK04","False","True","1","0","2","1","5","False","Ersteres","74","2.943329","1.358185","True","True"
"SVK04","False","True","1","0","1","1","3","True","Zweiteres","90","2.131104","1.744598","True","True"
"NAM09","True","False","3","0","0","1","5","False","Zweiteres","52","19.26373","25.96259","True","True"
"NAM09","True","False","3","0","0","0","1","False","Zweiteres","100","7.633606","2.186584","True","True"
"NAM09","True","False","3","1","0","1","2","False","Zweiteres","50","7.732483","1.102661","True","True"
"NAM09","True","False","3","1","0","2","4","False","Zweiteres","50","4.766174","5.757385","True","True"
"NAM09","True","False","3","2","0","2","0","False","Zweiteres","100","6.338135","6.639343","True","True"
"NAM09","True","False","3","0","2","1","5","False","Ersteres","89","5.822449","7.705383","True","True"
"NAM09","True","False","3","3","0","2","0","False","Ersteres","100","1.326599","1.476929","True","True"
"NAM09","True","False","3","0","1","1","3","False","Ersteres","80","12.72064","5.977173","True","True"
"DJU04","True","False","2","0","0","1","5","False","Zweiteres","63","29.60725","14.90456","True","True"
"DJU04","True","False","2","0","0","0","1","True","Ersteres","70","14.90646","6.528656","True","True"
"DJU04","True","False","2","2","0","2","0","False","Ersteres","68","36.89249","3.441559","True","True"
"DJU04","True","False","2","1","0","2","4","True","Ersteres","69","9.229645","2.308105","True","True"
"DJU04","True","False","2","0","2","1","5","True","Ersteres","64","16.73163","3.385742","True","True"
"DJU04","True","False","2","3","0","2","0","False","Ersteres","77","5.788269","5.817078","True","True"
"DJU04","True","False","2","1","0","1","2","True","Ersteres","71","12.22754","3.253784","True","True"
"DJU04","True","False","2","0","1","1","3","True","Ersteres","73","6.62439","6.410461","True","True"
"UHN05","False","False","2","0","0","1","5","False","Zweiteres","100","7.940704","5.183807","True","True"
"UHN05","False","False","2","0","0","0","1","False","Zweiteres","100","3.242508","1.783722","True","True"
"UHN05","False","False","2","0","1","1","3","True","Zweiteres","65","17.53519","3.084259","True","True"
"UHN05","False","False","2","3","0","2","0","True","Zweiteres","100","7.68515","1.842682","True","True"
"UHN05","False","False","2","1","0","1","2","True","Ersteres","100","2.955322","1.501373","True","True"
"UHN05","False","False","2","0","2","1","5","True","Zweiteres","50","23.0589","74.66577","True","True"
"UHN05","False","False","2","2","0","2","0","True","Zweiteres","100","2.186401","1.834717","True","True"
"UHN05","False","False","2","1","0","2","4","True","Ersteres","100","3.764282","1.520813","True","True"
"KMR10","False","True","2","0","0","1","5","True","Ersteres","100","6.587784","6.559174","True","True"
"KMR10","False","True","2","0","0","0","1","False","Zweiteres","100","4.358307","1.718094","True","True"
"KMR10","False","True","2","0","2","1","5","True","Zweiteres","56","4.628433","7.870483","True","True"
"KMR10","False","True","2","1","0","1","2","False","Zweiteres","17","2.365601","6.201599","True","True"
"KMR10","False","True","2","2","0","2","0","False","Zweiteres","0","6.303864","3.41391","True","True"
"KMR10","False","True","2","3","0","2","0","False","Ersteres","100","1.711609","4.610443","True","True"
"KMR10","False","True","2","0","1","1","3","True","Ersteres","10","6.781342","1.182739","True","True"
"KMR10","False","True","2","1","0","2","4","True","Ersteres","99","2.00827","6.009827","True","True"
"RGH10","True","True","0","0","0","1","5","False","Zweiteres","67","15.98094","5.610336","True","True"
"RGH10","True","True","0","0","0","0","1","False","Zweiteres","100","5.738144","1.533432","True","True"
"RGH10","True","True","0","3","0","2","0","True","Zweiteres","73","15.60356","18.83305","True","True"
"RGH10","True","True","0","1","0","2","4","False","Zweiteres","89","9.248657","6.891632","True","True"
"RGH10","True","True","0","0","1","1","3","True","Ersteres","70","9.521179","7.054718","True","True"
"RGH10","True","True","0","2","0","2","0","True","Zweiteres","59","9.826172","6.50412","True","True"
"RGH10","True","True","0","1","0","1","2","True","Ersteres","68","12.01428","7.623962","True","True"
"RGH10","True","True","0","0","2","1","5","True","Ersteres","71","7.522888","5.501038","True","True"
"ERO06","False","False","1","0","0","1","5","False","Zweiteres","84","4.208801","5.732521","True","True"
"ERO06","False","False","1","0","0","0","1","True","Ersteres","100","3.687729","1.963974","True","True"
"ERO06","False","False","1","3","0","2","0","True","Zweiteres","100","1.874466","4.090179","True","True"
"ERO06","False","False","1","0","1","1","3","True","Zweiteres","0","2.417419","1.683594","True","True"
"ERO06","False","False","1","0","2","1","5","False","Ersteres","0","1.794403","1.166016","True","True"
"ERO06","False","False","1","1","0","1","2","True","Ersteres","66","2.690613","3.017151","True","True"
"ERO06","False","False","1","2","0","2","0","False","Zweiteres","32","13.3439","2.976807","True","True"
"ERO06","False","False","1","1","0","2","4","False","Zweiteres","69","6.858704","3.17157","True","True"
"EUH11","False","True","3","0","0","1","5","False","Zweiteres","100","10.70444","7.066498","True","True"
"EUH11","False","True","3","0","0","0","1","True","Ersteres","100","8.153992","3.216873","True","True"
"EUH11","False","True","3","2","0","2","0","True","Zweiteres","100","6.503723","3.414978","True","True"
"EUH11","False","True","3","3","0","2","0","True","Zweiteres","100","2.917236","2.91333","True","True"
"EUH11","False","True","3","1","0","1","2","False","Ersteres","4","2.371735","3.928009","True","True"
"EUH11","False","True","3","0","2","1","5","True","Zweiteres","7","2.288757","5.485352","True","True"
"EUH11","False","True","3","0","1","1","3","False","Ersteres","51","2.352966","6.569885","True","True"
"EUH11","False","True","3","1","0","2","4","False","Zweiteres","67","1.470215","5.855225","True","True"
"IFH09","False","False","1","0","0","1","5","True","Zweiteres","69","10.66644","3.932709","True","True"
"IFH09","False","False","1","0","0","0","1","False","Zweiteres","85","2.589386","2.135468","True","True"
"IFH09","False","False","1","0","2","1","5","True","Ersteres","83","3.680817","1.379059","True","True"
"IFH09","False","False","1","0","1","1","3","False","Ersteres","53","4.498444","2.77124","True","True"
"IFH09","False","False","1","2","0","2","0","False","Zweiteres","50","1.006226","1.719177","True","True"
"IFH09","False","False","1","1","0","2","4","False","Zweiteres","50","1.59549","2.760864","True","True"
"IFH09","False","False","1","3","0","2","0","False","Ersteres","50","1.150391","1.027771","True","True"
"IFH09","False","False","1","1","0","1","2","False","Ersteres","45","1.493713","2.359741","True","True"
"DDG05","False","True","1","0","0","1","5","False","Zweiteres","100","8.975342","3.177368","True","True"
"DDG05","False","True","1","0","0","0","1","True","Ersteres","100","3.631287","2.020508","True","True"
"DDG05","False","True","1","3","0","2","0","True","Zweiteres","83","2.634644","3.307678","True","True"
"DDG05","False","True","1","0","2","1","5","True","Zweiteres","55","3.789734","4.453613","True","True"
"DDG05","False","True","1","0","1","1","3","True","Zweiteres","56","2.015747","4.072266","True","True"
"DDG05","False","True","1","2","0","2","0","False","Zweiteres","22","1.734497","1.460083","True","True"
"DDG05","False","True","1","1","0","1","2","False","Zweiteres","74","2.851196","2.856445","True","True"
"DDG05","False","True","1","1","0","2","4","True","Ersteres","23","3.804138","2.160461","True","True"
"RIO02","False","False","1","0","0","1","5","False","Zweiteres","65","6.379517","3.271118","True","True"
"RIO02","False","False","1","0","0","0","1","True","Ersteres","100","3.109497","3.067383","True","True"
"RIO02","False","False","1","1","0","2","4","False","Zweiteres","75","2.284973","2.741333","True","True"
"RIO02","False","False","1","0","1","1","3","False","Zweiteres","72","2.309692","4.126038","True","True"
"RIO02","False","False","1","1","0","1","2","False","Zweiteres","69","1.757385","1.271606","True","True"
"RIO02","False","False","1","2","0","2","0","True","Ersteres","69","1.106445","1.998718","True","True"
"RIO02","False","False","1","3","0","2","0","True","Zweiteres","69","1.601074","1.102356","True","True"
"RIO02","False","False","1","0","2","1","5","False","Zweiteres","74","2.493774","2.356873","True","True"
"BHL11","True","False","0","0","0","1","5","True","Zweiteres","30","38.6508","21.98233","True","True"
"BHL11","True","False","0","0","0","0","1","True","Ersteres","100","4.468323","3.283661","True","True"
"BHL11","True","False","0","1","0","1","2","True","Zweiteres","100","18.54492","9.390839","True","True"
"BHL11","True","False","0","0","2","1","5","False","Ersteres","20","6.138641","6.472015","True","True"
"BHL11","True","False","0","3","0","2","0","True","Zweiteres","100","10.70471","1.894836","True","True"
"BHL11","True","False","0","0","1","1","3","False","Ersteres","34","9.583862","1.740479","True","True"
"BHL11","True","False","0","2","0","2","0","False","Zweiteres","72","2.443115","2.080505","True","True"
"BHL11","True","False","0","1","0","2","4","False","Zweiteres","67","3.289978","5.08728","True","True"
"MLR09","False","True","1","0","0","1","5","True","Ersteres","100","8.767174","5.697525","True","True"
"MLR09","False","True","1","0","0","0","1","False","Zweiteres","100","4.283997","3.356064","True","True"
"MLR09","False","True","1","1","0","1","2","True","Ersteres","100","3.355804","3.211914","True","True"
"MLR09","False","True","1","3","0","2","0","True","Ersteres","10","18.58026","3.423981","True","True"
"MLR09","False","True","1","1","0","2","4","False","Zweiteres","85","1.860016","1.569031","True","True"
"MLR09","False","True","1","0","2","1","5","True","Zweiteres","15","2.416534","3.257629","True","True"
"MLR09","False","True","1","2","0","2","0","False","Ersteres","0","10.63925","2.295166","True","True"
"MLR09","False","True","1","0","1","1","3","True","Ersteres","20","11.75476","1.894592","True","True"
"SHB07","True","True","0","0","0","1","5","False","Zweiteres","75","11.07428","4.976608","True","True"
"SHB07","True","True","0","0","0","0","1","True","Ersteres","100","15.08148","2.454926","True","True"
"SHB07","True","True","0","1","0","2","4","True","Ersteres","72","4.507416","5.087128","True","True"
"SHB07","True","True","0","1","0","1","2","True","Ersteres","75","8.026917","2.092773","True","True"
"SHB07","True","True","0","2","0","2","0","False","Zweiteres","82","13.42908","2.420532","True","True"
"SHB07","True","True","0","3","0","2","0","False","Ersteres","81","5.429688","2.154419","True","True"
"SHB07","True","True","0","0","2","1","5","False","Zweiteres","77","6.745361","8.579468","True","True"
"SHB07","True","True","0","0","1","1","3","False","Zweiteres","68","5.22168","2.362549","True","True"
"MRR05","True","True","1","0","0","1","5","True","Ersteres","100","4.23703","2.453629","True","True"
"MRR05","True","True","1","0","0","0","1","False","Zweiteres","100","1.402679","1.925995","True","True"
"MRR05","True","True","1","2","0","2","0","False","Zweiteres","50","1.507324","6.065643","True","True"
"MRR05","True","True","1","1","0","1","2","False","Zweiteres","100","1.330017","2.09906","True","True"
"MRR05","True","True","1","0","1","1","3","True","Ersteres","73","3.17453","2.389709","True","True"
"MRR05","True","True","1","0","2","1","5","False","Ersteres","8","17.69586","1.473816","True","True"
"MRR05","True","True","1","3","0","2","0","True","Zweiteres","23","1.276855","1.336853","True","True"
"MRR05","True","True","1","1","0","2","4","False","Ersteres","8","3.6026","1.144531","True","True"
"SGG06","False","False","3","0","0","1","5","True","Ersteres","100","3.740265","3.776917","True","True"
"SGG06","False","False","3","0","0","0","1","False","Zweiteres","100","3.085785","2.811813","True","True"
"SGG06","False","False","3","0","2","1","5","True","Zweiteres","45","5.333069","5.032593","True","True"
"SGG06","False","False","3","3","0","2","0","True","Ersteres","72","2.931213","3.379669","True","True"
"SGG06","False","False","3","0","1","1","3","True","Zweiteres","77","2.583374","2.88974","True","True"
"SGG06","False","False","3","1","0","1","2","True","Zweiteres","0","28.18597","3.179016","True","True"
"SGG06","False","False","3","1","0","2","4","True","Ersteres","0","26.82507","1.524048","True","True"
"SGG06","False","False","3","2","0","2","0","True","Zweiteres","14","15.30151","8.892334","True","True"
"ISK06","True","True","3","0","0","1","5","False","Zweiteres","71","6.817963","10.88625","True","True"
"ISK06","True","True","3","0","0","0","1","True","Ersteres","100","25.84547","2.391922","True","True"
"ISK06","True","True","3","2","0","2","0","True","Zweiteres","100","10.7359","1.454102","True","True"
"ISK06","True","True","3","0","2","1","5","False","Ersteres","100","8.996185","1.313385","True","True"
"ISK06","True","True","3","3","0","2","0","False","Ersteres","100","2.596313","1.324249","True","True"
"ISK06","True","True","3","1","0","1","2","False","Zweiteres","91","3.882111","1.814545","True","True"
"ISK06","True","True","3","0","1","1","3","True","Zweiteres","100","3.998657","1.331055","True","True"
"ISK06","True","True","3","1","0","2","4","True","Ersteres","100","1.640808","1.901733","True","True"
"MSO01","True","False","3","0","0","1","5","True","Ersteres","5","19.91028","6.707535","True","True"
"MSO01","True","False","3","0","0","0","1","False","Zweiteres","100","3.970703","6.1492","True","True"
"MSO01","True","False","3","0","1","1","3","True","Zweiteres","91","6.781464","3.081421","True","True"
"MSO01","True","False","3","1","0","1","2","False","Zweiteres","45","7.722168","3.972473","True","True"
"MSO01","True","False","3","0","2","1","5","False","Ersteres","73","3.055756","2.573761","True","True"
"MSO01","True","False","3","1","0","2","4","True","Ersteres","69","1.922852","1.640259","True","True"
"MSO01","True","False","3","2","0","2","0","False","Ersteres","100","2.055176","3.228149","True","True"
"MSO01","True","False","3","3","0","2","0","True","Zweiteres","66","1.461426","4.815979","True","True"
"SDE09","False","False","0","0","0","1","5","True","Ersteres","91","13.19361","6.27552","True","True"
"SDE09","False","False","0","0","0","0","1","False","Zweiteres","100","9.576523","4.130676","True","True"
"SDE09","False","False","0","1","0","1","2","False","Zweiteres","76","4.51297","5.405792","True","True"
"SDE09","False","False","0","1","0","2","4","True","Ersteres","79","5.346497","1.980927","True","True"
"SDE09","False","False","0","0","1","1","3","False","Ersteres","14","2.543701","2.147675","True","True"
"SDE09","False","False","0","0","2","1","5","False","Ersteres","0","2.058411","2.208435","True","True"
"SDE09","False","False","0","2","0","2","0","True","Zweiteres","7","1.768036","2.01828","True","True"
"SDE09","False","False","0","3","0","2","0","False","Ersteres","100","3.018433","2.34314","True","True"
"BFH07","False","True","0","0","0","1","5","True","Ersteres","21","10.24137","6.111168","True","True"
"BFH07","False","True","0","0","0","0","1","True","Ersteres","70","1.98558","1.980057","True","True"
"BFH07","False","True","0","3","0","2","0","True","Zweiteres","74","1.063858","2.671478","True","True"
"BFH07","False","True","0","1","0","1","2","False","Ersteres","31","2.798645","2.764343","True","True"
"BFH07","False","True","0","1","0","2","4","False","Zweiteres","70","0.7050476","1.417938","True","True"
"BFH07","False","True","0","0","1","1","3","True","Zweiteres","100","0.9362183","1.342407","True","True"
"BFH07","False","True","0","2","0","2","0","False","Zweiteres","73","1.263123","1.329102","True","True"
"BFH07","False","True","0","0","2","1","5","True","Zweiteres","100","1.607666","1.698303","True","True"
"BSH09","True","True","2","0","0","1","5","False","Zweiteres","39","17.68048","5.049973","True","True"
"BSH09","True","True","2","0","0","0","1","True","Ersteres","80","8.620773","2.828247","True","True"
"BSH09","True","True","2","2","0","2","0","False","Zweiteres","87","1.375763","2.254333","True","True"
"BSH09","True","True","2","1","0","1","2","False","Zweiteres","24","3.058258","2.560028","True","True"
"BSH09","True","True","2","0","2","1","5","True","Zweiteres","40","2.30719","3.121887","True","True"
"BSH09","True","True","2","0","1","1","3","True","Zweiteres","64","4.142578","3.419495","True","True"
"BSH09","True","True","2","3","0","2","0","False","Zweiteres","88","1.028137","1.931732","True","True"
"BSH09","True","True","2","1","0","2","4","True","Ersteres","93","0.921875","1.781677","True","True"
"GNN01","False","False","1","0","0","1","5","True","Zweiteres","100","13.82741","4.971542","True","True"
"GNN01","False","False","1","0","0","0","1","False","Zweiteres","100","5.895721","1.878601","True","True"
"GNN01","False","False","1","1","0","2","4","False","Zweiteres","100","11.58582","2.521576","True","True"
"GNN01","False","False","1","3","0","2","0","False","Ersteres","84","9.662689","2.423004","True","True"
"GNN01","False","False","1","0","1","1","3","True","Zweiteres","66","4.801025","1.856354","True","True"
"GNN01","False","False","1","0","2","1","5","True","Zweiteres","71","14.40503","2.976074","True","True"
"GNN01","False","False","1","2","0","2","0","True","Ersteres","22","15.09436","6.161499","True","True"
"GNN01","False","False","1","1","0","1","2","False","Zweiteres","96","1.563293","2.569519","True","True"
"UDH06","True","True","3","0","0","1","5","False","Zweiteres","100","5.637299","3.13089","True","True"
"UDH06","True","True","3","0","0","0","1","False","Zweiteres","100","2.710815","1.533661","True","True"
"UDH06","True","True","3","0","2","1","5","True","Zweiteres","15","13.10144","2.815521","True","True"
"UDH06","True","True","3","3","0","2","0","False","Ersteres","100","4.763092","1.491882","True","True"
"UDH06","True","True","3","2","0","2","0","False","Ersteres","100","3.270874","2.526245","True","True"
"UDH06","True","True","3","0","1","1","3","True","Ersteres","0","9.357544","2.115723","True","True"
"UDH06","True","True","3","1","0","2","4","True","Ersteres","100","6.660339","2.398499","True","True"
"UDH06","True","True","3","1","0","1","2","False","Zweiteres","100","13.17102","1.874817","True","True"
"JSE02","True","False","1","0","0","1","5","True","Zweiteres","100","12.84291","4.068115","True","True"
"JSE02","True","False","1","0","0","0","1","True","Ersteres","100","6.984619","1.727844","True","True"
"JSE02","True","False","1","3","0","2","0","True","Zweiteres","66","2.274567","2.327484","True","True"
"JSE02","True","False","1","1","0","2","4","True","Ersteres","74","4.259888","1.849976","True","True"
"JSE02","True","False","1","2","0","2","0","True","Zweiteres","92","1.685944","2.268066","True","True"
"JSE02","True","False","1","1","0","1","2","True","Ersteres","89","3.51947","1.68573","True","True"
"JSE02","True","False","1","0","1","1","3","True","Zweiteres","19","8.007019","4.76001","True","True"
"JSE02","True","False","1","0","2","1","5","False","Ersteres","11","2.840027","2.970459","True","True"
"GDB01","True","False","1","0","0","1","5","True","Ersteres","100","8.54866","4.531029","True","True"
"GDB01","True","False","1","0","0","0","1","True","Ersteres","100","4.448288","2.06366","True","True"
